"id","titulo","ano","issn","titulo_serie","editora","autor","url"
"9780444536815","Advanced Functional Materials",2012,"1875-4023","Science and Technology of Atomic, Molecular, Condensed Matter & Biological Systems","Elsevier",,"http://www.sciencedirect.com/science/book/9780444536815"
"9781933762050","Underbalanced Drilling: Limits and Extremes",2012,,,"Gulf Publishing Company",,"http://www.sciencedirect.com/science/book/9781933762050"
"9781933762418","Natural Gas Engineering Handbook (Second Edition)",2012,,,"Gulf Publishing Company",,"http://www.sciencedirect.com/science/book/9781933762418"
"9780123851833","Atlas of Hematopathology",2013,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123851833"
"9780123919342","Nutritional Management of Renal Disease",2013,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123919342"
"9781597497404","Blackhatonomics",2013,,,"Syngress",,"http://www.sciencedirect.com/science/book/9781597497404"
"9780124055193","READy: Renewable Energy Action on Deployment",2013,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124055193"
"9780080970974","Understanding Automotive Electronics (Seventh Edition)",2013,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080970974"
"9780123821782","The Elements of Polymer Science & Engineering (Third Edition)",2013,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123821782"
"9781437734591","Microfluidic Cell Culture Systems",2013,,"Micro and Nano Technologies","William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9781437734591"
"9781455725502","Micro-Drops and Digital Microfluidics (Second Edition)",2013,,"Micro and Nano Technologies","William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9781455725502"
"9781455725977","Handbook of Molded Part Shrinkage and Warpage",2013,,"Plastics Design Library","William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9781455725977"
"9781455730582","Quantitative Data Processing in Scanning Probe Microscopy",2013,,"Micro and Nano Technologies","William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9781455730582"
"9780123868848","Therapist's Guide to Pediatric Affect and Behavior Regulation",2013,"1873-0450","Practical Resources for the Mental Health Professional","Academic Press",,"http://www.sciencedirect.com/science/book/9780123868848"
"9780080448602","Principles of Asymmetric Synthesis (Second Edition)",2012,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780080448602"
"9780123971609","Geophysical Data Analysis: Discrete Inverse Theory (Third Edition)",2012,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123971609"
"9780444563569","Regional Geology and Tectonics: Phanerozoic Rift Systems and Sedimentary Basins",2012,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780444563569"
"9780080972398","Ship Construction (Seventh Edition)",2012,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080972398"
"9780123865373","Practical Process Research and Development (Second Edition)",2012,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123865373"
"9780123814647","Information Visualization (Third Edition)",2012,,"Interactive Technologies","Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780123814647"
"9780123877956","User Experience in the Age of Sustainability",2012,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780123877956"
"9780080969794","Materials for Automobile Bodies (Second Edition)",2012,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080969794"
"9780444538680","Numerical Ecology",2012,"0167-8892","Developments in Environmental Modelling","Elsevier",,"http://www.sciencedirect.com/science/book/9780444538680"
"9780123868954","Insect Pests of Potato",2013,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123868954"
"9780123985156","Pests of Ornamental Trees, Shrubs and Flowers (Second Edition)",2012,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123985156"
"9780124158429","Computer Animation (Third Edition)",2012,,"MK18/The Morgan Kaufmann Series in Computer Graphics","Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780124158429"
"9781597499514","Hacking Web Apps",2012,,,"Syngress",,"http://www.sciencedirect.com/science/book/9781597499514"
