"id","titulo","ano","issn","titulo_serie","editora","autor","url"
9780126474718,"Mass Spectrometry for Biotechnology",1996,,,"Academic Press","Siuzdak, Gary","http://www.sciencedirect.com/science/book/9780126474718"
9780121528348,"-- No Book Title available --",1996,"0070-2137","Current Topics in Cellular Regulation","Academic Press","Stadtman, Earl","http://www.sciencedirect.com/science/book/9780121528348"
9780127729404,"PNH and the GPI-Linked Proteins",2000,,,"Academic Press","Young, Neal","http://www.sciencedirect.com/science/book/9780127729404"
9780122896316,"Signal Transduction",2002,,,"Academic Press","Kramer, Ijsbrand","http://www.sciencedirect.com/science/book/9780122896316"
9780124660441,"The Gene Knockout FactsBook",1998,,"Factsbook","Academic Press","Mak, Tak","http://www.sciencedirect.com/science/book/9780124660441"
9780126249606,"Ex Vivo Cell Therapy",1999,,,"Academic Press","Schindhelm, Klaus","http://www.sciencedirect.com/science/book/9780126249606"
9780126884609,"Endocrine Methods",1996,,,"Academic Press","John A. Thomas","http://www.sciencedirect.com/science/book/9780126884609"
9780123704207,"Nitric Oxide",2000,,,"Academic Press","Ignarro, Louis","http://www.sciencedirect.com/science/book/9780123704207"
9780127619149,"Chromatin (Third Edition)",1998,,,"Academic Press","Wolffe, Alan","http://www.sciencedirect.com/science/book/9780127619149"
9780123710208,"Biomedical Applications of Microprobe Analysis",1999,,,"Academic Press","Ingram, Peter","http://www.sciencedirect.com/science/book/9780123710208"
9780125521109,"All About Albumin",1995,,,"Academic Press","Peters, Jr., Theodore","http://www.sciencedirect.com/science/book/9780125521109"
9780124365704,"The Myocardium (Second Edition)",1997,,,"Academic Press","Langer, Glenn","http://www.sciencedirect.com/science/book/9780124365704"
9780125634557,"Stem Cells",1996,,,"Academic Press","Potten, C.","http://www.sciencedirect.com/science/book/9780125634557"
9780120781607,"Biochemistry of Smooth Muscle Contraction",1996,,,"Academic Press","Barany, Michael","http://www.sciencedirect.com/science/book/9780120781607"
9780120845620,"Biotechnology (Second Edition)",1996,,,"Academic Press","Becker, Jeffrey","http://www.sciencedirect.com/science/book/9780120845620"
9780121012854,"Nonmammalian Genomic Analysis",1996,,,"Academic Press","Birren, Bruce","http://www.sciencedirect.com/science/book/9780121012854"
9781559388139,"Molecular and Cellular Pharmacology",1997,"1569-2582","Principles of Medical Biology","Elsevier Science","Bittar, Edward","http://www.sciencedirect.com/science/book/9781559388139"
9780195125276,"Exercise Physiology",2003,,,"Elsevier Science","Tipton, Charles","http://www.sciencedirect.com/science/book/9780195125276"
9780120887866,"Computational Systems Biology",2006,,,"Academic Press","Kriete, Andres","http://www.sciencedirect.com/science/book/9780120887866"
